f0,f1,f2,f3,f4,f5,f6,f7,f8,f9,f10,f11,f12,f13,f14,f15,f16,f17,f18,f19,target
0.4841793870973403,1.1121490628065982,-3.7008598852786108,-11.437336811911015,-1.1175860426233242,-3.649177906973216,0.8569052705051,3.169389566826829,-0.2468578925108528,1.547640773595271,4.528394231776376,-1.7871385875844514,-0.2049616687082907,-1.5604334678050311,-3.498787266625811,-0.865938026487572,-0.053477963891852,-1.0085308082526463,-7.174885695585922,-4.357654208491455,1
0.19324620492890476,-0.3146014474420489,-2.160413770198285,-1.4368608532788152,-0.6389850540666776,-0.031291261018224326,1.5301856237965608,-0.5465432379874284,-0.7706179501253388,-1.0802670597806927,-0.020375192279189602,0.380067440573832,0.7642228891641323,1.5206400960170445,-0.73486579915592,0.8496238392005344,0.4051612367174551,0.5711026285913683,3.004239288981183,2.1587148068435393,0
-0.9303746639357695,0.8793072927089763,-0.6005868171958282,-0.5129918794984496,-0.2913320061249465,3.7573834513842836,0.039309198743465314,2.128034018976411,0.6546884930081445,0.47039274200915654,0.2327461353019027,1.1903614197520662,0.7728332668974662,0.5652002170845991,1.5692006762695923,-0.9451021728211335,2.5757336736166865,-0.28279321010932484,-0.9296218063955006,-3.0700836233470774,0
0.39604636332663534,0.32005819149324455,-3.2630986004444407,0.5712081871826987,-0.8644303136735378,-0.165849568236502,-1.315438265887262,2.841837386579785,-0.8136645751375527,0.6927757697082377,0.6790535361538979,-0.20470723352228773,-3.1779343180835937,-0.7696664090113885,0.7697174789278964,-0.5553169829199878,-1.836552347105538,-0.3864948903227902,-3.7832461353438473,4.95423764099219,0
-1.5520715110825254,-0.2359800988669462,-0.7114698607606957,-3.8475570117077895,1.8190771901958052,-3.276688842126833,-0.4899440209739625,0.6392525195197893,-0.7875514406287065,0.4675749124821571,1.644430424711269,1.1389106114800476,0.05453435955983876,-0.46995787317315146,-0.7206871878103123,1.7587743687426287,-3.443087728703278,-2.2259354179580777,-3.1607250985563033,-0.9953175669490191,1
0.34345874146611943,-0.17690009049084265,-5.063638458768014,-10.081845748338976,0.07969406738271223,-4.903813596410423,-0.5717385822251894,2.840229454356969,0.4546727409425804,-0.6048743990091834,3.383815248500676,-0.7510233913905242,1.7557878992183475,0.5513983427782422,1.6376926336749795,-1.0231369763921094,-1.9832922418348606,0.6196566917631479,-6.908305030237993,-2.5308795116260256,1
0.3175484984646233,0.01069331179648031,-3.1638693400343967,-5.684177712146075,-0.348308395044006,-1.4594718506097346,0.3544065674743389,1.9938884666674896,-0.11359692763474837,0.1923689270375111,3.883103762122807,-0.6581088093827662,0.6979941981266566,-1.0109969600760071,-0.535981683163433,1.0935091260496868,-1.9380139880569747,-1.0174910628880784,-2.145512845330884,0.2962763189487174,1
0.2837237427356474,-2.335953618801436,-4.039006678690667,-7.2958794670748475,-2.160912602766722,1.1425514272405615,-0.8153111147881075,5.201574274599623,0.16679366453099267,-0.48754455640659267,3.1726073489729507,1.7967534654264914,2.8943053220620643,1.9852265356713568,0.7718857668971146,-0.649760568359476,1.0320850985405892,0.4394858279957648,-2.6798557358438404,-1.3549746160355411,0
-0.628489780148,0.5881572644358652,-3.9600043016609847,-1.6764709229251913,0.5212157911887249,-0.5757553902767492,-0.7064755007657966,-0.6034490073057588,-0.4214829971663628,-2.0843316213428005,0.6550252670171017,-0.5582302623977843,-0.7154395559517663,1.2721985542500975,-0.08275748974058006,-0.3096276517711004,-2.0196671652853704,0.6128253216693214,-0.879256492798312,1.302915964016612,0
-0.8047432005477742,0.17118714374566293,1.6513695378952398,3.754793579158365,0.4301429743153713,3.9499341836255963,-1.1429425463832155,1.7579869500007828,0.11833021889820218,0.5085353176271308,-1.5711763355969879,0.42262861719256595,2.076274678335064,-1.116064176071895,-2.6185951927693654,-5.0705976299175015,-1.435373208827408,-2.013824756281078,-1.2497619989279136,-2.2561211960183902,0
-0.5230297176584595,-0.13377937252123967,-2.1005444777819138,2.775982707511509,0.8878039355788485,0.8349114273828935,-0.8604384680668331,0.6327190029437975,0.14111449670559295,1.3984839930693214,2.2020099682851075,0.7811753362875992,-2.023139978152794,-1.5249849401440596,0.8367353415165761,-3.3066777027853065,-2.8378051465307137,-0.2153882888600766,-3.157725805653378,1.0317249919635694,0
-2.998096061509837,0.049591827661585874,0.19682312989327766,-4.085858972229531,-0.9614718135105067,-3.384059394819451,0.40787905089749094,2.168275449270473,0.8147307216216817,-0.05171279056027103,-0.4192585658385253,0.6877638485617686,-0.4932970812334516,-0.3056320547856803,0.7859028355675008,4.6723500015708925,0.9899170716088808,0.995302900529223,-0.2923507421818698,0.5887919670517512,1
0.29827296143404525,1.1600825123986132,-2.9900356747157986,-4.58380069546134,-1.7407006063803354,-2.845328050759285,1.3617609133402233,-0.3456046831120346,0.586801850735655,-0.39907053924309327,-4.143694213440673,0.4219688214334575,0.2363039070619769,-0.26904109188808245,1.937015274494911,3.6439372191178148,1.328915585195599,-0.8247339795023627,0.10571077760969867,2.3980492191335365,1
-3.0766676016874297,1.0967242076292842,2.3913661192868028,3.1112491131966684,0.5020018890665597,2.989136965742803,0.6881080244042689,-0.8427728374152421,-1.3364024233582634,-1.70686256219305,0.8714735487268868,-0.26783943256831116,3.6008806711130825,-0.8771339384474245,-0.08152333511943666,-0.3353176328667711,-0.0467277211523629,-2.553631015648598,5.67349664409244,-2.6927893471344526,1
1.4289052726484446,-1.115246536376814,-2.333710075124296,-3.7458631373027966,-0.004201915391156093,-0.9339144163003859,-0.27831025587657626,1.6441996184227923,-1.5736290221169846,1.705362356513084,-3.0319647464641424,-0.9907369187412842,-1.2088709854239061,0.3720814786673863,-2.896792108157589,0.17677318712367573,0.2094527916222475,-0.06420379495271358,-3.3614805129268146,1.9167279381649895,0
0.9106023976626342,0.8873089624597463,1.014287365501143,-2.2823360281317773,0.6421210038765839,-0.08246435629883409,0.03474123353902422,0.16683375452470683,-0.9908607540167149,-0.7596517608333779,-0.09728042613224464,-1.0237344452778183,-2.4313052944237734,-0.6066639407505668,-2.4825326638679592,2.2528636069106094,-0.6360323695609738,1.0171742141701563,-4.100664089717786,-1.6555615636713248,0
-0.3930299571437278,0.8730660663320997,-0.10164087439060698,1.3674078020789133,-1.2255347222149022,1.1654448173413745,0.6089844464924351,6.3902533300564865,-0.10861665493834241,0.13480142329020342,-3.9261910127936313,-0.01833806663370996,-0.3151095819950902,-0.11607081012048345,-1.8108071286290333,-3.850770458644704,-3.545441961439047,-0.11741030034486948,-8.383858423151565,2.019605517311481,0
-2.6362441123215015,0.4300891561717522,-1.0042641101517729,-6.410284130933242,-2.3831121810859233,1.2390154899003847,-0.8038246482427452,1.3910289129352387,0.047672894622295944,-0.23952431691106857,0.5707724887451362,-0.03789283179468944,2.989491240241753,-1.6465113866019412,-1.3689303187263069,1.9763863435291353,-0.5359576205170533,1.2814953992534124,-1.7632594730369173,-6.011776311296461,0
0.5356810268648469,-1.862863586451236,0.2420467139887763,5.602564955147942,-1.0816510962640609,0.09367370644866724,-0.5347722560578038,-4.029984707818448,-0.5439100535132576,-1.502265252340281,0.4705584877703266,0.15709865064383013,-0.15126915725676282,0.8258526698277096,0.4649480790880548,-1.2336080540829402,-1.2094231337748724,0.06868070965053837,5.500825017789859,3.147048704441261,1
2.475906102723302,-1.4786735963102973,0.10322343970347314,-7.702814300396924,-0.5196744782036353,-5.456203579169829,-2.229676640729981,0.892328968843785,1.346673001401146,-2.5782928501405302,-3.0115221354940065,0.44485822059832236,-0.4293342736741499,0.3731223970910093,2.5946633216143775,5.654677520679278,-0.11516863919299591,-0.03826128246415587,-6.387031783262777,-0.5655507244630802,1
2.6766756314091285,0.2606561547052026,0.7517029385056049,-2.2599660931703314,0.7504698619350948,-0.37697412537891695,1.3175408190173998,0.9453247914044938,0.697182620792853,-0.05305199192510611,-1.0365250087922409,-0.3908882671723887,3.0715656985439175,-1.1071832698817605,2.6384003413218275,-0.07741059319858246,-0.8787181553672146,0.20327622105746257,-3.0157406150878256,-1.8896972559088567,1
4.102161940959935,0.7370706706176718,0.7349150446843051,0.9247505887634802,-0.12148710544041103,1.1936030210729207,-0.2989373970198303,0.9201046174742686,-0.4414758053129096,-0.8600024751223019,1.9523604753914046,-0.08213666355404634,-4.380987568161323,0.893347262608146,2.5401747385460482,0.10973972918629094,-0.07289457531498011,0.9867616174828228,-7.4304107179712675,-0.5559203977630109,0
0.7676731184952543,-1.9873102297264285,0.3641110069548985,2.1499792553781436,2.524509276607495,1.6379553147285852,-0.871590471068428,1.7342610323500893,-1.9323720874958086,0.37085189271099683,-0.13898987823077635,-2.035902570104776,1.6738776469544772,-0.3297982570458398,-0.7937436363940074,-5.03055757542235,-2.8869942828986352,-0.5427989717169651,-3.6205359574691105,-1.2603164295224407,0
0.2701487773623428,2.426178003841775,0.2912546620946759,-1.1233985629453578,-0.7387387253049276,0.10564578683425063,0.3683520038409712,2.2762460023510895,1.4939281436421976,-0.6270278518303946,-5.127050028234087,2.5083062730565633,0.40194985885829326,-0.3306586623763318,-2.5156996053281433,-3.045237958376066,-0.6741488647019901,1.8068588841465116,-5.879571573612817,-1.7935892314718038,0
-3.1094810250758753,0.6588202446894643,6.260082606395669,4.5250391243711325,-0.4398532631004059,1.3496997202158423,-0.22888016315794182,-1.132150186956967,0.01690619559011259,1.7894387110773733,-1.8532928927969259,0.01290129556830568,1.8039142050853512,0.35477286862800855,-2.584913086567969,1.6981659893660068,1.9307700174873745,-0.3072898386747181,6.814160322110969,-1.5193349452697422,1
-0.5442547981073098,-0.08251351891139448,-0.2618663834646191,5.808048398881082,-0.6770111767903435,3.127650710259023,-1.7052076077760168,1.9466776460507367,-1.5144140623981206,-0.3743900332069141,1.4319749231974512,-0.9265132547797481,-4.512544962588244,0.5487004763949003,-0.5787637726563053,-1.930093417631297,1.3543262826562898,-0.5335436258230818,0.210094910723723,4.066126805714728,0
0.2936440788261143,-1.2630353535770662,-2.6719733664027983,-1.5488606270651486,0.06429487858758168,5.197270595919498,-0.48512994209987004,0.9775253008778104,1.2366197421429752,0.9468614616461799,0.9969584298201916,-0.7472173084867436,1.5623226126744876,-0.4626447418812982,2.454276622069277,-1.3587811375107526,3.0773021395921836,-0.8463469915126599,0.01063711956374976,-3.6504768262049585,0
-2.562723291901974,-1.1182319393560314,-1.4231052696239601,-0.38632325898586056,0.12060854761357863,1.7570950751866228,0.8219214824159002,1.3448530820164009,0.7229969346243232,0.6623068966479679,-1.996083021829394,-0.5461661042180197,2.0618088069058653,1.2377381057492252,-2.2608899097213113,0.7341688892955867,-0.8560766084278062,-1.4144630113663208,3.0283462764113183,1.6514319586884496,0
0.08642881368975575,-0.5393129236109787,-1.0181362966252758,-3.947968743832538,0.18692705255449762,-0.49857867546339596,0.9365066060570079,0.5671461170482679,-1.1758109803391978,1.281978362376686,1.3866390378168323,-0.0878083516348536,3.207410492198365,-0.15058354837492782,0.14681499865809422,1.9271785154593761,-1.8814376656137877,2.079156698466804,0.6572200669745194,-0.7425670186058948,1
1.6316730805274695,-0.1503483662862672,-0.5392829679384854,-0.2974370571663084,1.382137994846674,1.732749010251477,-0.6088231624233649,0.5995365117717888,-0.9624988349193223,1.1880618762510602,1.555421689812062,1.1818282939420395,-1.1028331089124437,0.08202992938811553,0.9538981398362436,-2.452740335632826,0.11900875975376746,-0.49491019549030185,-4.688494068608604,-3.023248462020881,0
3.567590017442927,0.032863373980213176,0.9023905679731687,1.1419699127111929,0.5220206351107666,3.048055935785269,-0.3827784017095585,1.0697308104708072,-0.8516172401867081,-0.5432015003763371,0.9459634572469942,-0.19280608730741247,2.2124456530892957,0.9661253255303113,-1.240045679654793,-3.070916568713613,-0.3134051616959055,-1.3395179235650372,-0.3280430553237021,-0.3092795709158276,0
0.28138641432928746,1.5571608896986593,1.4076440972983297,-0.19012424216911006,-1.218176066807319,2.5880771374710188,0.18700772147472028,5.191115438418178,0.9713442845414815,0.39631968200786294,-5.45306154706969,-0.6302320736464391,3.2619005326325974,1.3951019065022976,-4.598271804558703,-4.024092950597417,-2.1907070939183093,-1.5704750453679706,-5.000393934959569,-0.714022410877925,0
-1.0978943625016604,2.5893897173890488,-2.076034591547555,-4.741600962812832,-1.0011375578851496,-2.2321424359900783,0.14468613052503645,3.8353218023539464,1.7839186066074848,1.6003972988892943,4.860959528995539,1.4103123065906453,-0.9062871311984095,-0.004252096719942134,-0.8436064273227688,-0.5819416515184164,-2.17454779311422,-0.5335453373840537,-5.224857796659457,-0.6656786781736835,1
0.1443319494007067,-0.8386576375205848,-0.13299252369864234,0.5408781473682315,-0.7785870468117115,2.1763002030832874,-0.6809088291356947,3.6778271438474595,1.295148544195343,0.6440649229572226,-2.4344949472302453,0.22706305314414962,0.7343103129187053,0.404941353815343,-1.5569691320141938,-1.481999837356337,-1.4701753658655392,-0.07722171159842571,-3.132833795375537,1.303537398540909,0
-0.720397922302441,-0.7967812326691753,-0.24976525118254322,-2.4416590570383914,0.14268841220163028,-1.5761224314199973,-0.4583983632127938,0.6085434032612836,0.1335654155359782,1.6037018554669304,-4.09850753729911,0.45963731807481595,1.415945042741495,0.6756644532569765,-2.5222160401254574,-1.173198345852285,-0.42217962701813927,0.9136072175680342,-1.8891841479391276,-1.0978389214185187,0
1.0508259132781959,0.9661470124092959,-0.06769559501269273,1.6452325803247203,0.6381840407282129,1.8232217637194612,0.49127402072628285,-0.3423473503005896,0.5465897256886387,0.21272612119178486,0.401295047261204,-0.5963246890919207,-0.7786012488484919,1.1575196058099577,0.04367034558241434,-0.4480393645606725,1.709292218851028,0.5286348153345591,1.6429598174060631,0.9361688824550158,0
0.31905821766968523,-0.3494249506357074,0.08629907989789198,2.8444785184796353,0.6632733812644779,0.8085862680055653,0.903058166736933,0.8039014269563285,-0.367114170072311,2.602479874874313,3.100680873017101,0.47758881955300486,0.16302774896808814,0.03158900615257829,-0.7624986645995435,-3.309551110985607,-2.5860741711846154,-0.9172616421772875,-0.46403133336940977,0.9966650506405367,0
-2.61587145530571,-0.1923031842816272,-0.4176925725685453,-5.285745540782388,1.733441339384263,-2.568320509668505,0.5446125041840371,2.032574906957652,0.435946323899337,0.23419415149820536,1.2007183227081617,0.06404884501770187,-0.05150999091322506,0.6673831031405686,-2.6562882750286736,1.1267393131528238,0.5576705355087239,-0.9067289653500941,-1.6499438353147429,-2.1747353292770475,1
-1.3956745983433465,-0.5246687805653643,2.63236151335824,4.663003146938939,-1.0835965446725377,0.7223159706381248,0.7611923727015086,-1.0532524269888928,0.7903490086922889,1.0383860371596327,1.037049423583007,2.105856344363327,0.3677459504482219,0.169597676394935,-1.13707446059112,0.11292810519914331,-2.3106481222770414,0.7641582999318943,3.277155205692485,1.2432050656639426,1
